variable_source_id,geom_dependency_uuid,variable_name,variable_desc,data_source_uuid,geom_join_column,attr_concept_id,attr_start_date,attr_end_date,attr_source_value,value_as_number_col,value_source_value,unit_concept_id,value_as_concept_id,dataset_type
835,7700,ADI_ADI_NATRANK,ADI 2023: National percentile rank for ADI,10523,TRACTFIPS,,2023-01-01,2023-12-31,adi_natrank,adi_natrank,adi_natrank,,,ADI
836,7700,ADI_ADI_STATERNK,ADI 2023: State decile rank for ADI,10523,TRACTFIPS,,2023-01-01,2023-12-31,adi_staternk,adi_staternk,adi_staternk,,,ADI
837,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2009: ACS_AVG_HH_SIZE,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
838,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2010: ACS_AVG_HH_SIZE,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
839,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2011: ACS_AVG_HH_SIZE,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
840,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2012: ACS_AVG_HH_SIZE,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
841,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2013: ACS_AVG_HH_SIZE,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
842,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2014: ACS_AVG_HH_SIZE,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
843,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2015: ACS_AVG_HH_SIZE,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
844,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2016: ACS_AVG_HH_SIZE,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
845,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2017: ACS_AVG_HH_SIZE,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
846,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2018: ACS_AVG_HH_SIZE,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
847,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2019: ACS_AVG_HH_SIZE,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
848,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2020: ACS_AVG_HH_SIZE,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
849,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2021: ACS_AVG_HH_SIZE,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
850,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2022: ACS_AVG_HH_SIZE,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
851,7700,AHRQ_ACS_AVG_HH_SIZE,AHRQ 2023: ACS_AVG_HH_SIZE,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_avg_hh_size,acs_avg_hh_size,acs_avg_hh_size,,,AHRQ
852,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2009: ACS_GINI_INDEX,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
853,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2010: ACS_GINI_INDEX,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
854,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2011: ACS_GINI_INDEX,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
855,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2012: ACS_GINI_INDEX,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
856,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2013: ACS_GINI_INDEX,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
857,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2014: ACS_GINI_INDEX,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
858,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2015: ACS_GINI_INDEX,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
859,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2016: ACS_GINI_INDEX,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
860,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2017: ACS_GINI_INDEX,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
861,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2018: ACS_GINI_INDEX,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
862,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2019: ACS_GINI_INDEX,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
863,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2020: ACS_GINI_INDEX,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
864,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2021: ACS_GINI_INDEX,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
865,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2022: ACS_GINI_INDEX,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
866,7700,AHRQ_ACS_GINI_INDEX,AHRQ 2023: ACS_GINI_INDEX,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_gini_index,acs_gini_index,acs_gini_index,,,AHRQ
867,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2009: ACS_MDN_GRNDPRNT_INC,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
868,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2010: ACS_MDN_GRNDPRNT_INC,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
869,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2011: ACS_MDN_GRNDPRNT_INC,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
870,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2012: ACS_MDN_GRNDPRNT_INC,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
871,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2013: ACS_MDN_GRNDPRNT_INC,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
872,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2014: ACS_MDN_GRNDPRNT_INC,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
873,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2015: ACS_MDN_GRNDPRNT_INC,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
874,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2016: ACS_MDN_GRNDPRNT_INC,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
875,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2017: ACS_MDN_GRNDPRNT_INC,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
876,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2018: ACS_MDN_GRNDPRNT_INC,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
877,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2019: ACS_MDN_GRNDPRNT_INC,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
878,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2020: ACS_MDN_GRNDPRNT_INC,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
879,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2021: ACS_MDN_GRNDPRNT_INC,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
880,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2022: ACS_MDN_GRNDPRNT_INC,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
881,7700,AHRQ_ACS_MDN_GRNDPRNT_INC,AHRQ 2023: ACS_MDN_GRNDPRNT_INC,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,acs_mdn_grndprnt_inc,,,AHRQ
882,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2009: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
883,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2010: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
884,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2011: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
885,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2012: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
886,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2013: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
887,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2014: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
888,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2015: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
889,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2016: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
890,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2017: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
891,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2018: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
892,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2019: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
893,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2020: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
894,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2021: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
895,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2022: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
896,7700,AHRQ_ACS_MDN_GRNDPRNT_NO_PRNT_INC,AHRQ 2023: ACS_MDN_GRNDPRNT_NO_PRNT_INC,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,acs_mdn_grndprnt_no_prnt_inc,,,AHRQ
897,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2009: ACS_MDN_OWNER_COST_MORTGAGE,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
898,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2010: ACS_MDN_OWNER_COST_MORTGAGE,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
899,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2011: ACS_MDN_OWNER_COST_MORTGAGE,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
900,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2012: ACS_MDN_OWNER_COST_MORTGAGE,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
901,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2013: ACS_MDN_OWNER_COST_MORTGAGE,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
902,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2014: ACS_MDN_OWNER_COST_MORTGAGE,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
903,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2015: ACS_MDN_OWNER_COST_MORTGAGE,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
904,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2016: ACS_MDN_OWNER_COST_MORTGAGE,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
905,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2017: ACS_MDN_OWNER_COST_MORTGAGE,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
906,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2018: ACS_MDN_OWNER_COST_MORTGAGE,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
907,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2019: ACS_MDN_OWNER_COST_MORTGAGE,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
908,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2020: ACS_MDN_OWNER_COST_MORTGAGE,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
909,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2021: ACS_MDN_OWNER_COST_MORTGAGE,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
910,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2022: ACS_MDN_OWNER_COST_MORTGAGE,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
911,7700,AHRQ_ACS_MDN_OWNER_COST_MORTGAGE,AHRQ 2023: ACS_MDN_OWNER_COST_MORTGAGE,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,acs_mdn_owner_cost_mortgage,,,AHRQ
912,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2009: ACS_MDN_OWNER_COST_NO_MORTG,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
913,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2010: ACS_MDN_OWNER_COST_NO_MORTG,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
914,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2011: ACS_MDN_OWNER_COST_NO_MORTG,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
915,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2012: ACS_MDN_OWNER_COST_NO_MORTG,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
916,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2013: ACS_MDN_OWNER_COST_NO_MORTG,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
917,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2014: ACS_MDN_OWNER_COST_NO_MORTG,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
918,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2015: ACS_MDN_OWNER_COST_NO_MORTG,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
919,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2016: ACS_MDN_OWNER_COST_NO_MORTG,11216,TRACTFIPS,,2016-01-01,2016-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
920,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2017: ACS_MDN_OWNER_COST_NO_MORTG,11217,TRACTFIPS,,2017-01-01,2017-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
921,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2018: ACS_MDN_OWNER_COST_NO_MORTG,11218,TRACTFIPS,,2018-01-01,2018-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
922,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2019: ACS_MDN_OWNER_COST_NO_MORTG,11219,TRACTFIPS,,2019-01-01,2019-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
923,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2020: ACS_MDN_OWNER_COST_NO_MORTG,11220,TRACTFIPS,,2020-01-01,2020-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
924,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2021: ACS_MDN_OWNER_COST_NO_MORTG,11221,TRACTFIPS,,2021-01-01,2021-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
925,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2022: ACS_MDN_OWNER_COST_NO_MORTG,11222,TRACTFIPS,,2022-01-01,2022-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
926,7700,AHRQ_ACS_MDN_OWNER_COST_NO_MORTG,AHRQ 2023: ACS_MDN_OWNER_COST_NO_MORTG,11223,TRACTFIPS,,2023-01-01,2023-12-31,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,acs_mdn_owner_cost_no_mortg,,,AHRQ
927,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2009: ACS_MEDIAN_AGE,11209,TRACTFIPS,,2009-01-01,2009-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
928,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2010: ACS_MEDIAN_AGE,11210,TRACTFIPS,,2010-01-01,2010-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
929,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2011: ACS_MEDIAN_AGE,11211,TRACTFIPS,,2011-01-01,2011-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
930,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2012: ACS_MEDIAN_AGE,11212,TRACTFIPS,,2012-01-01,2012-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
931,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2013: ACS_MEDIAN_AGE,11213,TRACTFIPS,,2013-01-01,2013-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
932,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2014: ACS_MEDIAN_AGE,11214,TRACTFIPS,,2014-01-01,2014-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
933,7700,AHRQ_ACS_MEDIAN_AGE,AHRQ 2015: ACS_MEDIAN_AGE,11215,TRACTFIPS,,2015-01-01,2015-12-31,acs_median_age,acs_median_age,acs_median_age,,,AHRQ
